Strategy,Random State,Samples Used,Uncertainty Weight,Geographic Weight,Log MAE,Log RMSE,Log R2,Original MAE,Original RMSE,Original R2
geographic,1,140,,,0.38432571879808386,0.5618847356562837,0.08458158450507414,1.1350472162183354,3.2214579320900776,0.031704699421903904
geographic,1,150,,,0.3823253589794972,0.562533795174468,0.08246547716252495,1.1330708126190074,3.2252462560405055,0.02942599629812892
geographic,1,160,,,0.37421884029864055,0.5484721719818432,0.1277632682303651,1.111009109620338,3.1998920547721745,0.04462570657041243
geographic,1,170,,,0.3735515201468911,0.5484506667532771,0.1278316665320517,1.110268290219819,3.196581735687116,0.046601371896610844
geographic,1,180,,,0.37475088056610656,0.5419179820386204,0.14848500350983407,1.1091518246290641,3.1742510067038525,0.0598753775863784
geographic,1,190,,,0.3772104006860068,0.5447680219654314,0.1395049237398751,1.114213590069021,3.1748693881425627,0.059509047234554524
geographic,1,200,,,0.3697490546525577,0.5389953265289423,0.1576449654537888,1.0971586235667952,3.1732036528750767,0.060495669225399507
hybrid,1,30,0.3,0.7,0.4373758556791728,0.5997820646685431,-0.043066809925147664,1.2676062697045816,3.237931032784393,0.0217765184340748
hybrid,1,40,0.3,0.7,0.4132743385640843,0.5811063267442594,0.020878957084720984,1.2001966204861845,3.237613429466033,0.02196841368033442
hybrid,1,50,0.3,0.7,0.41071765744825744,0.5859340713607326,0.004542594847186443,1.1970831007539187,3.2497640513158244,0.014613618730007105
hybrid,1,60,0.3,0.7,0.4159057410533519,0.5974874436473366,-0.03510103434627321,1.2262584459195727,3.2754195835961486,-0.0010062242239801122
hybrid,1,70,0.3,0.7,0.4075138873416862,0.5963868984747063,-0.03129132653232336,1.2164178792387854,3.2862612463467915,-0.0076438672269711905
hybrid,1,80,0.3,0.7,0.390138087551357,0.5845413035854131,0.009269383321246716,1.1717424469370588,3.2750373872625493,-0.00077263058622834
hybrid,1,90,0.3,0.7,0.39380553431935994,0.5932161658820178,-0.02035461221558199,1.1905410684103546,3.2936386678784766,-0.012173122325354058
hybrid,1,100,0.3,0.7,0.38633053457508937,0.5713966758796366,0.05332568121301606,1.165568599953111,3.246610424509588,0.0165251624925169
hybrid,1,110,0.3,0.7,0.3867283892109385,0.5743603396658123,0.043479980381180616,1.1711009583500003,3.2523072744400663,0.013070714078737833
hybrid,1,120,0.3,0.7,0.38478990561721,0.5646975167605859,0.07539352037131597,1.138969151295856,3.2296782662905805,0.02675671207348085
hybrid,1,130,0.3,0.7,0.3771436811481175,0.5587585903935831,0.09473943321805545,1.1238515476220114,3.2249799373280723,0.029586276367699837
hybrid,1,140,0.3,0.7,0.37012111146466836,0.5438109914262568,0.14252564693629666,1.1004660832574378,3.205062631806205,0.04153571019711211
hybrid,1,150,0.3,0.7,0.36913375371730606,0.5454032124577972,0.13749710786326375,1.1004489627938994,3.2027754794754197,0.04290315409380652
hybrid,1,160,0.3,0.7,0.36872641920143007,0.5461328364163776,0.1351879036224587,1.099582264708414,3.2064802243908552,0.04068766914224009
hybrid,1,170,0.3,0.7,0.3720810888906659,0.5492751176319288,0.12520754570973314,1.1053226269105538,3.211033951211856,0.03796097323941461
hybrid,1,180,0.3,0.7,0.37287364297083775,0.5466929885665162,0.13341296992955276,1.1031867112952471,3.2162441201239793,0.03483646417998565
hybrid,1,190,0.3,0.7,0.3753709348309721,0.5492523808180232,0.12527996690973064,1.110576358446331,3.214254615049066,0.03603015706071366
hybrid,1,200,0.3,0.7,0.37419801608149156,0.546797229353403,0.13308246513798372,1.1063194298825123,3.2081513393226038,0.03968748277224765
random,2,30,,,0.7751792011370373,0.9826798392147668,-1.7999435073843997,2.668731971253464,4.7557297162647405,-1.1102661070488637
random,2,40,,,0.702306131237198,0.8788112790939312,-1.239321352447741,2.2119647750509444,3.975744687316074,-0.4748228912631083
random,2,50,,,0.6244449387901931,0.7677961283585197,-0.7092949614071187,1.802811166077403,3.3387844829933107,-0.04011094911831714
random,2,60,,,0.5955877180674828,0.7399914677009172,-0.5877371304433778,1.7090454107820243,3.2708662906473873,0.0017749196407854662
random,2,70,,,0.5061531056760393,0.6354719534827699,-0.17089500213370434,1.384696071820104,3.188889252444135,0.051184504155526334
random,2,80,,,0.48777573285442755,0.6191693828972765,-0.11158869832098617,1.3384939893557668,3.188731783658191,0.051278207714007595
random,2,90,,,0.4761007295235487,0.6164467717171254,-0.10183443718716245,1.3186836484941715,3.1927698567659806,0.048873845147110684
random,2,100,,,0.4556069040593412,0.5990847004252563,-0.040642680667794195,1.268369360047625,3.1942518585989945,0.04799066351395542
random,2,110,,,0.447525530896599,0.5923556688221542,-0.017396583124017928,1.2501605817255035,3.193490021922177,0.04844472234921793
random,2,120,,,0.4502293080786611,0.5949434440414106,-0.026305232568301973,1.2598332537348702,3.1866746307483584,0.05250191443314489
random,2,130,,,0.44126648732794743,0.5875199707734168,-0.0008533425240495607,1.2385114520945815,3.1861618430374223,0.05280682556395866
random,2,140,,,0.43707311735135973,0.5852713917429296,0.006793006040715643,1.2302244438485164,3.1882777941365754,0.05154833334457898
random,2,150,,,0.43218841382408696,0.5832973845102181,0.013481497768325301,1.2167528133963923,3.2006401915308613,0.04417892013539826
random,2,160,,,0.4350013770751853,0.5862204876374463,0.0035691580646093346,1.2241176219618337,3.200557852889639,0.04422809779482895
random,2,170,,,0.4364383963122174,0.5858054228920733,0.0049796747784890405,1.228075643502967,3.194521866688305,0.04782971121747048
random,2,180,,,0.42882896233427853,0.5770669062347453,0.03444389362920108,1.209588146307154,3.1885911094659876,0.05136191354876107
random,2,190,,,0.422357172426471,0.5723240875718254,0.05025016692390427,1.1940283180852698,3.192316922503047,0.04914368424370685
random,2,200,,,0.42884589053396666,0.5768445415175476,0.03518787752881458,1.2067876204844186,3.1938630415464986,0.04822241414103556
uncertainty,2,30,,,0.7751792011370373,0.9826798392147668,-1.7999435073843997,2.668731971253464,4.7557297162647405,-1.1102661070488637
uncertainty,2,40,,,0.8726337270846614,1.1454907420826241,-2.8045942205704835,3.8065167509882234,7.452839711667477,-4.182585279803398
uncertainty,2,50,,,0.7627731484251644,0.9808735662218959,-1.7896597627649848,2.674245396778531,4.938221661191196,-1.2753282321225656
uncertainty,2,60,,,0.7178451499494714,0.9409739226375441,-1.5673220602804383,2.51045888195545,4.800310349938619,-1.1500151882620915
uncertainty,2,70,,,0.6514317867285543,0.8930331073292959,-1.3123858131174417,2.324367568924345,4.725306117329267,-1.0833526633969255
uncertainty,2,80,,,0.614708046212602,0.8547646268823667,-1.1184502004547183,2.1755361748417306,4.589715046314988,-0.9655058530433682
uncertainty,2,90,,,0.6099899948766051,0.8461338876565918,-1.0758853047696753,2.124518176918802,4.46053233805211,-0.8564201761141867
uncertainty,2,100,,,0.6128778348045375,0.8604766585080085,-1.146858222843087,2.2017047863917036,4.669963957578709,-1.0348385311540973
uncertainty,2,110,,,0.6224798906150644,0.8430321095660086,-1.0606935398546176,2.0731200358435142,4.181894646568705,-0.6317329008388888
uncertainty,2,120,,,0.6079008551981134,0.8288861884884356,-0.9921176489625352,2.021649489881881,4.136380723771895,-0.5964080402119283
uncertainty,2,130,,,0.6167841981759866,0.8485556330008025,-1.0877852179859313,2.125438986121404,4.3670004893592065,-0.7793827516403196
uncertainty,2,140,,,0.5376522553171037,0.7611462312104306,-0.6798147076129193,1.7530755500782855,3.888740636787181,-0.41097998136090497
uncertainty,2,150,,,0.5236938618762195,0.7417500844432198,-0.5952927283919784,1.6776380572507341,3.779168137916951,-0.3325862387259553
uncertainty,2,160,,,0.5136289948440568,0.7433465657758608,-0.6021672699234146,1.6775032533284633,3.813159181521813,-0.35666545330927146
uncertainty,2,170,,,0.5013168304446043,0.7095631806768034,-0.4598469282681288,1.5880338337294915,3.5781569142214793,-0.19459765836054688
uncertainty,2,180,,,0.5016497514072029,0.7123863597008114,-0.47148678890411433,1.5993562029885635,3.582557755475272,-0.1975379808604767
uncertainty,2,190,,,0.5041677760564754,0.7142524567141447,-0.4792060091205901,1.6079665136281553,3.58827091153197,-0.20136048820369568
uncertainty,2,200,,,0.48797274924611617,0.7044497479551378,-0.43888210994176746,1.566947570615992,3.6228329458381037,-0.22461482417396406
geographic,2,30,,,0.7751792011370373,0.9826798392147668,-1.7999435073843997,2.668731971253464,4.7557297162647405,-1.1102661070488637
geographic,2,40,,,0.43684088454916076,0.5933517336691246,-0.02082102911643413,1.2010349810628207,3.2997699150920354,-0.01594503571310102
geographic,2,50,,,0.42592448270937555,0.5901710665291493,-0.009906122415448637,1.1811224320594282,3.3060458675505813,-0.01981323640810162
geographic,2,60,,,0.453082132795732,0.6200867684592883,-0.11488508507935258,1.2883718927406684,3.299694448725157,-0.015898566531284297
geographic,2,70,,,0.4679771892413346,0.674353361205083,-0.3185610109867292,1.4238920775935564,3.48611177300227,-0.13392808054987948
geographic,2,80,,,0.4655353065087909,0.6771680642456929,-0.3295911425839664,1.435596265581053,3.507330897916508,-0.14777398670723607
geographic,2,90,,,0.4681658795794769,0.6901743644469327,-0.3811562872819736,1.4749833336868454,3.610219068559074,-0.21610201134088247
geographic,2,100,,,0.4678911225690862,0.6940179961223267,-0.39658264466709836,1.5468699554683243,3.6002204435103065,-0.20937526709796117
geographic,2,110,,,0.45461885310871464,0.6383337848632331,-0.18146493963127197,1.360018361281109,3.2373691498810633,0.022115994076906786
geographic,2,120,,,0.4446654927100856,0.6253874520913971,-0.1340272830698297,1.3300163170177735,3.211328739280447,0.03778432568680856
geographic,2,130,,,0.4496285661915997,0.6451041460297383,-0.2066597958301417,1.3928878820048207,3.297570465006523,-0.014591137867324022
geographic,2,140,,,0.45004409204203333,0.646648812782821,-0.212445276418588,1.3996200016059486,3.306180203346303,-0.019896114995648473
geographic,2,150,,,0.42180113875783076,0.5963666896415077,-0.031221436193203722,1.2652525295119363,3.1397356987056355,0.08020916653536192
geographic,2,160,,,0.41771036301806336,0.5891942209147629,-0.006565714926020316,1.2565428320119116,3.1238077248252774,0.08951774840437665
geographic,2,170,,,0.4126264678475324,0.5737100668134151,0.045644638539732996,1.2164173099618851,3.109428599689878,0.09788049527289266
geographic,2,180,,,0.4061383016271049,0.5620355706273186,0.08409004012076982,1.189411090690378,3.1067734273044834,0.09942049533558517
geographic,2,190,,,0.40967147193564757,0.5628677956692695,0.08137559433024988,1.1895174500058547,3.110127883648062,0.09747469169014378
geographic,2,200,,,0.40473381238509176,0.5574853591133068,0.09886032864870686,1.1796808052177707,3.091514551613011,0.108245139053466
hybrid,2,30,0.3,0.7,0.7751792011370373,0.9826798392147668,-1.7999435073843997,2.668731971253464,4.7557297162647405,-1.1102661070488637
hybrid,2,40,0.3,0.7,0.44175848820950464,0.583374349885328,0.013221140777598173,1.2000789798783533,3.2292740361150214,0.02700032128320129
hybrid,2,50,0.3,0.7,0.439781276441339,0.5943964119755082,-0.024418788496249677,1.2064859330862627,3.298229257387705,-0.01499657070709648
hybrid,2,60,0.3,0.7,0.4634304387973221,0.6222179733302143,-0.12256185491350458,1.3023656661530914,3.2902667251234323,-0.010101709456517227
hybrid,2,70,0.3,0.7,0.4525838784578711,0.6231531365775435,-0.12593870199151258,1.2970259947288965,3.3005388849025157,-0.016418597270241975
hybrid,2,80,0.3,0.7,0.4634853140850535,0.6565985417219633,-0.2500431495578379,1.381480880018344,3.390849528925528,-0.07280288188494133
hybrid,2,90,0.3,0.7,0.415461460866458,0.5975721617696774,-0.035394590416561345,1.2090153314577947,3.2797205259658924,-0.0036367859520132217
hybrid,2,100,0.3,0.7,0.4346154796496507,0.6286152068804064,-0.1457633929854525,1.291145938363301,3.333421336145093,-0.0367721367131999
hybrid,2,110,0.3,0.7,0.44444080419962007,0.6483468314667461,-0.2188210949702074,1.354267654432984,3.413425580154159,-0.08713573802219265
hybrid,2,120,0.3,0.7,0.42877456901044714,0.6093267211140055,-0.07652872976408842,1.2588511323277023,3.2879304574644848,-0.008667764833743208
hybrid,2,130,0.3,0.7,0.39198742702563744,0.5623848338779186,0.08295134676533111,1.127658223243247,3.2658704092181927,0.004821944585198579
hybrid,2,140,0.3,0.7,0.39390952938244833,0.5665337139325479,0.06937075593313902,1.1460095955373775,3.2466633387027923,0.01649310431808959
hybrid,2,150,0.3,0.7,0.38749045348275113,0.5621195295315133,0.08381637580377022,1.1229379212783506,3.258839290410155,0.00910238568446431
hybrid,2,160,0.3,0.7,0.3932526007117599,0.5629828557628495,0.08099998991990698,1.1424159188859146,3.2368480842024816,0.02243075631950653
hybrid,2,170,0.3,0.7,0.39852740502624734,0.5726212571425092,0.04926362789958483,1.168066836523994,3.236773517133516,0.022475796205026932
hybrid,2,180,0.3,0.7,0.40342482736334295,0.580267659897049,0.023703100494888107,1.1924682260900723,3.238904528770046,0.021188216967186646
hybrid,2,190,0.3,0.7,0.40873486205268383,0.588361899537371,-0.0037238865917195163,1.2147195695515,3.2486590204705132,0.015283634891214759
hybrid,2,200,0.3,0.7,0.3925416506121442,0.555072646589907,0.10664344312765295,1.1464433783073542,3.2132012602872955,0.03666186547546113
random,3,30,,,0.4942283076189447,0.624108050852741,-0.12939210267454193,1.3315281529904188,3.283768059240389,-0.0061155092984357395
random,3,40,,,0.42926730587158324,0.583723936863084,0.012038132305262184,1.202331546861583,3.268417703601755,0.003268912912104849
random,3,50,,,0.4208357705093161,0.5812786130429954,0.020298291759988873,1.1867538388584657,3.274661672804726,-0.0005430251594258362
random,3,60,,,0.43064770747887493,0.6091888212918556,-0.07604151554340599,1.2432763049581945,3.330259241491043,-0.0348060986019787
random,3,70,,,0.42071188653310476,0.6007734062922656,-0.04651769701148911,1.2231636752050432,3.3236766708897214,-0.030719358356227522
random,3,80,,,0.4291013446675586,0.5973486493556208,-0.034620189334817475,1.230882777285458,3.286675071174344,-0.007897659773022925
random,3,90,,,0.41603873389448753,0.5867633756159043,0.0017227510593171846,1.1997681008462175,3.278227043232285,-0.0027229441052405434
random,3,100,,,0.4135394580500613,0.5760027436107636,0.038001752518699194,1.1768438814795734,3.2340836600036615,0.024099825739031355
random,3,110,,,0.4035635029765611,0.5742440006526223,0.043867435145470424,1.1609066036839983,3.2546457981917687,0.011650929825256062
random,3,120,,,0.40335054527734376,0.5754002116320762,0.04001331079116954,1.1623436847842592,3.260704828179221,0.007967573030311259
random,3,130,,,0.40073228353796075,0.5702063319819309,0.05726583099020599,1.1643684930546703,3.2374026121588027,0.022095778652714393
